,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
ArticularyWordRecognition,0.96,0.97,0.9733333333333334,0.9566666666666668,0.96,0.9533333333333334,0.97,0.9666666666666668,0.9533333333333334,0.9533333333333334,0.9633333333333334,0.9633333333333334,0.97,0.9533333333333334,0.9833333333333332,0.9666666666666668,0.96,0.9666666666666668,0.9466666666666668,0.9533333333333334,0.9566666666666668,0.9333333333333332,0.9633333333333334,0.9566666666666668,0.9633333333333334,0.9566666666666668,0.9633333333333334,0.9633333333333334,0.9466666666666668,0.96
AtrialFibrillation,0.3333333333333333,0.2666666666666666,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.1333333333333333,0.2,0.2,0.3333333333333333,0.2666666666666666,0.2666666666666666,0.2,0.1333333333333333,0.4,0.4,0.2,0.4,0.2666666666666666,0.4,0.2666666666666666,0.2,0.2,0.4,0.4666666666666667,0.1333333333333333,0.2666666666666666,0.3333333333333333,0.2666666666666666,0.2666666666666666
BasicMotions,0.7,0.875,0.7,0.85,0.825,0.775,0.875,0.675,0.8,0.75,0.7,0.75,0.75,0.825,0.85,0.85,0.8,0.825,0.75,0.9,0.8,0.85,0.8,0.875,0.7,0.8,0.7,0.725,0.85,0.9
Cricket,0.9305555555555556,0.9583333333333334,0.9583333333333334,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.9027777777777778,0.9583333333333334,0.9444444444444444,0.9583333333333334,0.9305555555555556,0.9722222222222222,0.9444444444444444,0.9027777777777778,0.9166666666666666,0.9027777777777778,0.9722222222222222,0.8888888888888888,0.9444444444444444,0.9305555555555556,0.9166666666666666,0.9166666666666666,0.8611111111111112,0.9305555555555556,0.9166666666666666,0.9166666666666666,0.9305555555555556,0.9166666666666666,0.9305555555555556,0.9444444444444444
DuckDuckGeese,0.2,0.18,0.18,0.22,0.2,0.24,0.18,0.16,0.2,0.18,0.2,0.18,0.2,0.16,0.18,0.18,0.2,0.22,0.2,0.22,0.2,0.2,0.18,0.18,0.2,0.14,0.2,0.14,0.22,0.2
ERing,0.9333333333333332,0.9407407407407408,0.8925925925925926,0.9037037037037036,0.937037037037037,0.9148148148148147,0.9148148148148147,0.9222222222222224,0.9296296296296296,0.8888888888888888,0.8925925925925926,0.8296296296296296,0.925925925925926,0.9555555555555556,0.9185185185185184,0.8740740740740741,0.9333333333333332,0.8481481481481481,0.9037037037037036,0.925925925925926,0.9185185185185184,0.9185185185185184,0.9407407407407408,0.9407407407407408,0.937037037037037,0.9,0.9185185185185184,0.9148148148148147,0.925925925925926,0.8555555555555555
Epilepsy,0.7028985507246377,0.4202898550724637,0.5072463768115942,0.5072463768115942,0.5,0.3550724637681159,0.7028985507246377,0.391304347826087,0.427536231884058,0.644927536231884,0.5217391304347826,0.463768115942029,0.3768115942028985,0.5362318840579711,0.5144927536231884,0.6304347826086957,0.5362318840579711,0.6956521739130435,0.391304347826087,0.4565217391304347,0.6666666666666666,0.5072463768115942,0.5869565217391305,0.6594202898550725,0.5652173913043478,0.5217391304347826,0.5797101449275363,0.5434782608695652,0.5144927536231884,0.5507246376811594
EthanolConcentration,0.2889733840304182,0.3726235741444867,0.4068441064638783,0.3612167300380228,0.3231939163498099,0.311787072243346,0.3079847908745247,0.3650190114068441,0.3650190114068441,0.2661596958174905,0.3155893536121673,0.3307984790874524,0.3536121673003802,0.3612167300380228,0.3193916349809886,0.3269961977186312,0.311787072243346,0.3802281368821292,0.3003802281368821,0.338403041825095,0.3079847908745247,0.3536121673003802,0.3079847908745247,0.3840304182509506,0.2775665399239543,0.3726235741444867,0.3536121673003802,0.3041825095057034,0.3231939163498099,0.3155893536121673
FaceDetection,0.5862656072644722,0.5587400681044268,0.5093643586833144,0.6364926220204313,0.5740635641316686,0.5576049943246311,0.5496594778660613,0.507094211123723,0.5337684449489217,0.5073779795686719,0.5309307604994324,0.5195800227014756,0.5051078320090806,0.5184449489216799,0.6492622020431328,0.5462542565266743,0.5153234960272418,0.5127695800227015,0.6228717366628831,0.5002837684449489,0.6816118047673099,0.5766174801362088,0.6444381384790011,0.6535187287173666,0.6285471055618616,0.5082292849035187,0.5263904653802497,0.5005675368898979,0.503405221339387,0.5014188422247446
FingerMovements,0.5,0.51,0.6,0.57,0.49,0.49,0.46,0.49,0.54,0.51,0.48,0.57,0.55,0.51,0.57,0.55,0.5,0.54,0.55,0.44,0.46,0.52,0.51,0.55,0.6,0.53,0.53,0.57,0.51,0.56
HandMovementDirection,0.5135135135135135,0.4383561643835616,0.410958904109589,0.5342465753424658,0.5205479452054794,0.4794520547945205,0.4520547945205479,0.4794520547945205,0.4383561643835616,0.4931506849315068,0.4931506849315068,0.3698630136986301,0.4520547945205479,0.4520547945205479,0.547945205479452,0.3561643835616438,0.3698630136986301,0.4520547945205479,0.3835616438356164,0.4520547945205479,0.3698630136986301,0.4794520547945205,0.4520547945205479,0.4246575342465753,0.547945205479452,0.3972602739726027,0.3698630136986301,0.410958904109589,0.4383561643835616,0.4246575342465753
Handwriting,0.3188235294117647,0.2505882352941176,0.2988235294117647,0.2823529411764706,0.2858823529411765,0.3152941176470588,0.2952941176470588,0.2988235294117647,0.3141176470588235,0.2717647058823529,0.2905882352941176,0.2788235294117647,0.2694117647058823,0.2870588235294117,0.2823529411764706,0.3211764705882353,0.2811764705882353,0.3058823529411765,0.3,0.2941176470588235,0.2647058823529412,0.3,0.2941176470588235,0.2811764705882353,0.2905882352941176,0.3070588235294118,0.2764705882352941,0.2905882352941176,0.26,0.3094117647058823
Heartbeat,0.7219512195121951,0.7219512195121951,0.7219512195121951,0.7219512195121951,0.7219512195121951,0.4097560975609756,0.7219512195121951,0.7219512195121951,0.7219512195121951,0.7219512195121951,0.7121951219512195,0.6926829268292682,0.7219512195121951,0.7219512195121951,0.7219512195121951,0.7170731707317073,0.7219512195121951,0.7219512195121951,0.7121951219512195,0.7219512195121951,0.7219512195121951,0.7219512195121951,0.7170731707317073,0.7219512195121951,0.7219512195121951,0.7219512195121951,0.7219512195121951,0.7268292682926829,0.7219512195121951,0.7219512195121951
LSST,0.0567490879610863,0.0867450344548034,0.0368869071747061,0.0445885691122821,0.0364815565464126,0.0401297122010539,0.0413457640859343,0.0563437373327928,0.0498581272800972,0.124037292257803,0.0348601540332387,0.1289014997973246,0.0903931901094446,0.0543169841913254,0.0956627482772598,0.1901094446696392,0.1045804620997162,0.0344548034049452,0.0640453992703688,0.0794487231455208,0.1430887717875962,0.1110660721524118,0.1082286177543575,0.091609241994325,0.1106607215241183,0.0620186461289015,0.0486420753952168,0.1082286177543575,0.1159302796919335,0.0729631130928253
Libras,0.7166666666666667,0.6777777777777778,0.7222222222222222,0.7166666666666667,0.7444444444444445,0.7,0.7055555555555556,0.7277777777777777,0.75,0.7,0.7333333333333333,0.7277777777777777,0.7388888888888889,0.7944444444444444,0.75,0.7055555555555556,0.7222222222222222,0.8111111111111111,0.6666666666666666,0.7222222222222222,0.7777777777777778,0.7055555555555556,0.7222222222222222,0.7111111111111111,0.7722222222222223,0.7777777777777778,0.7777777777777778,0.7277777777777777,0.65,0.7111111111111111
MotorImagery,0.47,0.48,0.5,0.52,0.56,0.48,0.48,0.46,0.47,0.46,0.53,0.53,0.52,0.53,0.51,0.57,0.59,0.54,0.47,0.47,0.48,0.58,0.52,0.54,0.56,0.61,0.53,0.5,0.52,0.47
NATOPS,0.7611111111111111,0.7333333333333333,0.6888888888888889,0.7555555555555555,0.7611111111111111,0.7166666666666667,0.7555555555555555,0.7444444444444445,0.7277777777777777,0.7611111111111111,0.7,0.7166666666666667,0.7611111111111111,0.75,0.7222222222222222,0.7388888888888889,0.7555555555555555,0.7611111111111111,0.7555555555555555,0.7444444444444445,0.7444444444444445,0.7111111111111111,0.7722222222222223,0.7277777777777777,0.7666666666666667,0.7277777777777777,0.7666666666666667,0.7388888888888889,0.6777777777777778,0.6888888888888889
PEMS-SF,0.8959537572254336,0.9421965317919077,0.8728323699421965,0.9826589595375722,0.8959537572254336,0.907514450867052,0.953757225433526,0.953757225433526,0.8497109826589595,0.8728323699421965,0.8901734104046243,0.9017341040462428,0.9017341040462428,0.8901734104046243,0.907514450867052,0.930635838150289,0.9710982658959536,0.884393063583815,0.9421965317919077,0.9248554913294798,0.9132947976878611,0.8786127167630058,0.9017341040462428,0.9479768786127168,0.9710982658959536,0.9364161849710982,0.9595375722543352,0.9017341040462428,0.9479768786127168,0.9364161849710982
PenDigits,0.7605030008573879,0.7567876536153186,0.75421549014004,0.7444984281223207,0.771934838525293,0.7625035724492712,0.7562160617319235,0.7553586739068305,0.7685052872249214,0.7576450414404116,0.7739354101171764,0.7582166333238068,0.7596456130322949,0.7762217776507574,0.7550728779651329,0.7785081451843384,0.769648470991712,0.7679336953415261,0.7690768791083167,0.7745070020005715,0.761074592740783,0.7433552443555301,0.7570734495570163,0.7530723063732495,0.7570734495570163,0.7762217776507574,0.7645041440411546,0.7816519005430123,0.7462132037725064,0.7599314089739926
PhonemeSpectra,0.113927825827617,0.1354011333134506,0.1258574410975246,0.1348046525499552,0.1294363256784968,0.1452430659111243,0.1225767968983,0.1207873546078139,0.1276468833880107,0.1404712198031613,0.1225767968983,0.1294363256784968,0.1318222487324784,0.1354011333134506,0.127348643006263,0.1267521622427676,0.1279451237697584,0.1279451237697584,0.1264539218610199,0.1270504026245153,0.1243662391887861,0.1300328064419922,0.1148225469728601,0.1288398449150015,0.1261556814792722,0.1303310468237399,0.1351028929317029,0.1219803161348046,0.1181031911720847,0.1515061139278258
RacketSports,0.7631578947368421,0.8421052631578947,0.7763157894736842,0.8486842105263158,0.75,0.7828947368421053,0.75,0.7894736842105263,0.8026315789473685,0.7828947368421053,0.7828947368421053,0.7960526315789473,0.6842105263157895,0.6842105263157895,0.7763157894736842,0.8223684210526315,0.756578947368421,0.8092105263157895,0.7894736842105263,0.8026315789473685,0.8026315789473685,0.8157894736842105,0.7828947368421053,0.8223684210526315,0.7631578947368421,0.8026315789473685,0.8421052631578947,0.7697368421052632,0.8421052631578947,0.8092105263157895
SelfRegulationSCP1,0.8464163822525598,0.8498293515358362,0.863481228668942,0.8668941979522184,0.8464163822525598,0.8805460750853242,0.8805460750853242,0.8737201365187713,0.8805460750853242,0.8907849829351536,0.8532423208191127,0.8668941979522184,0.8771331058020477,0.8464163822525598,0.8771331058020477,0.8395904436860068,0.8805460750853242,0.8771331058020477,0.8737201365187713,0.8668941979522184,0.8600682593856656,0.8498293515358362,0.8839590443686007,0.8464163822525598,0.8703071672354948,0.856655290102389,0.863481228668942,0.8532423208191127,0.856655290102389,0.8703071672354948
SelfRegulationSCP2,0.5333333333333333,0.4666666666666667,0.4944444444444444,0.55,0.4611111111111111,0.5388888888888889,0.4611111111111111,0.5,0.5666666666666667,0.4722222222222222,0.5,0.4888888888888889,0.6055555555555555,0.5666666666666667,0.5166666666666667,0.5111111111111111,0.5277777777777778,0.5833333333333334,0.5055555555555555,0.5111111111111111,0.5277777777777778,0.5166666666666667,0.5,0.5277777777777778,0.4833333333333333,0.5611111111111111,0.5277777777777778,0.6,0.55,0.55
StandWalkJump,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.4,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.2666666666666666,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.2666666666666666,0.4,0.3333333333333333,0.4,0.4666666666666667,0.4666666666666667,0.2,0.4,0.2666666666666666
UWaveGestureLibrary,0.840625,0.86875,0.834375,0.828125,0.8375,0.85,0.828125,0.865625,0.8375,0.84375,0.884375,0.8625,0.859375,0.834375,0.825,0.875,0.859375,0.821875,0.83125,0.809375,0.834375,0.821875,0.825,0.865625,0.821875,0.825,0.821875,0.834375,0.85,0.84375
